"","precip","solar","air","vapor",""
"2116"," 0.0","201.2","-14.5"," 1.6","0.0393072916666667"
"2117"," 0.0","179.9"," -0.9"," 3.8","0.0388125"
"2118"," 4.3","166.8","  1.9"," 5.5","0.040984375"
"2119"," 0.2","203.7","-12.7"," 1.5","0.0523541666666667"
"2120"," 0.0","215.6","-14.0"," 1.6","0.0547552083333333"
"2121"," 1.7","147.3"," -6.4"," 3.1","0.055078125"
"2122"," 0.6","211.2","-14.8"," 1.4","0.0556979166666667"
"2123"," 0.1","224.5","-15.2"," 1.4","0.0559270833333333"
"2124"," 0.0","226.8","-10.6"," 2.1","0.0558229166666667"
"2125"," 0.0","202.6"," -1.6"," 3.1","0.0556041666666667"
"2126"," 1.3"," 49.8","  1.3"," 5.5","0.05515625"
"2127"," 4.6"," 53.9"," -0.5"," 5.5","0.055234375"
"2128"," 0.2","203.6"," -5.5"," 3.4","0.0589166666666667"
"2129","0.8","221.4","-1.8","4.1","0.0602708333333333"
"2130","12.5","22.4","0.1","5.8","0.0682135416666667"
"2131","0.8","233.1","-5.1","3.4","0.07809375"
"2132"," 4.3","122.0"," -0.4"," 5.1","0.077078125"
"2133"," 2.5","165.1","  1.7"," 5.4","0.077640625"
"2134"," 0.0","163.0","  2.0"," 4.5","0.0850520833333333"
"2135","20.4"," 12.3","  3.2"," 7.0","0.11940625"
"2136"," 2.4"," 30.9","  0.1"," 5.9","0.151411458333333"
"2137"," 1.5"," 78.6"," -1.8"," 5.0","0.155916666666667"
"2138","14.0"," 42.5","  0.0"," 5.9","0.150239583333333"
"2139"," 1.6","121.4"," -3.3"," 3.8","0.157536458333333"
"2140"," 1.0","157.0"," -3.0"," 3.2","0.153088541666667"
"2141"," 0.1","204.2"," -4.7"," 2.6","0.148822916666667"
"2142"," 0.1","235.0"," -7.5"," 2.1","0.145692708333333"
"2143"," 0.3","234.2"," -5.1"," 2.5","0.143125"
"2144"," 0.0","282.6"," -3.2"," 2.8","0.1395"
"2145"," 0.0","282.5"," -2.6"," 3.0","0.136473958333333"
"2146"," 0.0","282.1"," -0.9"," 3.4","0.140208333333333"
"2147"," 0.0","266.5","  0.9"," 4.2","0.142239583333333"
"2148"," 1.4"," 60.7","  3.3"," 5.8","0.153520833333333"
"2149"," 0.1","295.9"," -2.4"," 2.8","0.161036458333333"
"2150"," 0.0","303.9"," -3.9"," 2.7","0.158380208333333"
"2151"," 0.0","300.1","  1.8"," 3.2","0.159333333333333"
"2152"," 7.0"," 42.5","  1.7"," 5.6","0.164890625"
"2153"," 3.9"," 69.1","  2.6"," 6.9","0.169734375"
"2154"," 0.8","154.0","  2.2"," 5.4","0.17984375"
"2155"," 0.0","264.6","  6.6"," 5.0","0.185270833333333"
"2156","12.9","152.0","  6.4"," 8.5","0.195614583333333"
"2157"," 0.4","295.3"," -0.6"," 3.2","0.187484375"
"2158"," 5.0","131.4","  9.2"," 8.3","0.184958333333333"
"2159"," 3.5","211.7","  2.3"," 5.3","0.201442708333333"
"2160","0.6","263.8","0.1","3.2","0.183713541666667"
"2161","0.0","197.9","6.5","4.3","0.184114583333333"
"2162"," 9.9"," 38.4","  4.1"," 8.1","0.202729166666667"
"2163"," 1.3","269.1"," -0.3"," 4.1","0.187984375"
"2164"," 3.4","238.9","  2.6"," 5.2","0.189369791666667"
"2165"," 0.1","321.1","  1.6"," 3.7","0.192432291666667"
"2166"," 0.0","328.2","  4.7"," 4.6","0.194375"
"2167"," 0.0","270.1","  9.2"," 7.2","0.196083333333333"
"2168"," 0.0","235.0"," 10.9"," 8.3","0.194875"
"2169"," 5.3","111.8","  8.8","10.5","0.191354166666667"
"2170"," 0.1","232.3","  2.9"," 6.0","0.190953125"
"2171"," 0.1","310.9","  3.9"," 4.2","0.188776041666667"
"2172"," 0.0","319.9","  3.6"," 3.9","0.186244791666667"
"2173"," 0.0","336.7","  8.1"," 4.7","0.185197916666667"
"2174"," 0.0","333.6"," 12.3"," 5.3","0.187739583333333"
"2175","14.0","107.8"," 12.1","10.0","0.193395833333333"
"2176"," 1.2","340.0","  4.0"," 3.9","0.201572916666667"
"2177"," 7.9","167.9","  8.3"," 8.3","0.191234375"
"2178"," 2.6","230.5","  0.1"," 4.0","0.195270833333333"
"2179"," 0.0","351.6","  4.5"," 3.0","0.190703125"
"2180"," 6.1","177.4","  4.1"," 5.3","0.19634375"
"2181"," 3.0","171.9","  1.8"," 4.8","0.195442708333333"
"2182"," 4.4","206.3"," 14.1","12.4","0.1939375"
"2183"," 1.5","256.2","  4.1"," 5.2","0.20109375"
"2184"," 3.9","172.0","  5.3"," 7.0","0.190171875"
"2185"," 2.6","284.0","  4.8"," 7.0","0.184671875"
"2186"," 0.1","306.8","  1.7"," 3.3","0.180401041666667"
"2187"," 0.0","282.7","  5.8"," 4.7","0.176239583333333"
"2188"," 0.1","117.2","  8.7"," 6.5","0.173"
"2189"," 0.9","286.1"," 11.4"," 8.6","0.17071875"
"2190","19.6","47.8","8.9","10.6","0.195"
"2191","0.0","347.5","6.2","5.3","0.193875"
"2192","9.5","51.3","4.5","8.1","0.189125"
"2193"," 1.3","338.1","  7.0"," 5.3","0.187609375"
"2194"," 0.0","330.8","  7.7"," 5.1","0.181098958333333"
"2195"," 0.6","279.6","  6.3"," 6.0","0.1751875"
"2196"," 3.7","245.5","  7.4"," 7.8","0.170947916666667"
"2197"," 5.2","145.9"," 10.9","10.2","0.171083333333333"
"2198"," 2.2","218.7"," 10.2"," 7.8","0.169880208333333"
"2199"," 0.1","207.4","  6.8"," 6.9","0.166130208333333"
"2200"," 0.2","328.7","  8.5"," 6.6","0.16234375"
"2201"," 0.0","246.8"," 10.6"," 6.8","0.158223958333333"
"2202"," 0.4","143.8"," 11.0","10.4","0.154479166666667"
"2203"," 5.6","180.4"," 10.9","12.2","0.152192708333333"
"2204"," 0.1","303.0"," 11.9"," 9.0","0.151890625"
"2205"," 0.0","299.4"," 14.4"," 9.4","0.148359375"
"2206"," 2.7","245.0"," 13.0","11.7","0.144"
"2207"," 9.6","190.5"," 13.0","14.3","0.140697916666667"
"2208"," 0.0","290.0"," 16.3","10.9","0.137598958333333"
"2209"," 0.0","236.5"," 19.9","12.2","0.133177083333333"
"2210"," 0.0","269.6"," 20.7","13.0","0.128005208333333"
"2211"," 0.7","252.7"," 20.7","16.1","0.12271875"
"2212"," 0.0","324.0"," 21.4","14.1","0.117229166666667"
"2213"," 0.1","266.7"," 19.9","15.5","0.111614583333333"
"2214"," 0.0","337.0"," 21.4","15.0","0.106479166666667"
"2215"," 0.0","341.1"," 22.9","13.5","0.101010416666667"
"2216"," 0.1","276.7"," 24.2","14.4","0.0952916666666667"
"2217"," 6.2","280.6"," 22.2","18.5","0.0897135416666667"
"2218"," 5.3","238.1"," 20.5","15.5","0.0853072916666667"
"2219"," 0.7","226.4"," 18.9","14.8","0.0816145833333333"
"2220"," 0.6","253.8"," 20.4","16.4","0.0744947916666667"
"2221","15.7","19.8","15.5","17.4","0.0749322916666667"
"2222","8.5","173.1","17.5","18.1","0.07615625"
"2223"," 6.7","206.4"," 17.2","17.6","0.0742395833333333"
"2224","12.1","184.4"," 16.8","18.6","0.0743489583333333"
"2225","10.6"," 93.3"," 16.0","17.9","0.0782083333333333"
"2226","19.7"," 32.2"," 12.0","14.0","0.080125"
"2227"," 4.0","130.3"," 12.0","12.0","0.0858385416666667"
"2228"," 1.3","266.2"," 15.7","12.9","0.0964635416666667"
"2229"," 4.8","183.1"," 13.4","14.3","0.101942708333333"
"2230"," 0.1","306.2"," 16.4","13.1","0.0999739583333333"
"2231"," 0.0","285.9"," 19.3","12.6","0.096796875"
"2232"," 0.1","276.2"," 19.7","13.2","0.0931614583333333"
"2233","15.9"," 87.9"," 15.3","17.0","0.0903333333333333"
"2234"," 1.8","126.2"," 11.1","10.0","0.08984375"
"2235"," 5.3","191.8"," 10.8","10.1","0.08975"
"2236"," 1.2"," 83.8","  9.4"," 9.0","0.09184375"
"2237"," 0.0","295.8"," 12.6"," 9.7","0.0907604166666667"
"2238"," 2.8","139.5"," 13.6","13.7","0.088953125"
"2239","11.1","193.3"," 15.1","15.6","0.104255208333333"
"2240","11.1","152.7"," 15.1","16.3","0.116"
"2241"," 3.9","142.9"," 15.1","13.1","0.12396875"
"2242"," 0.5","232.1"," 15.5","12.4","0.122625"
"2243"," 0.0","240.7"," 17.6","13.7","0.117270833333333"
"2244"," 0.3","210.4"," 18.2","14.6","0.11215625"
"2245"," 0.0","314.9"," 19.0","13.2","0.107072916666667"
"2246"," 1.4","184.7"," 18.3","15.3","0.102171875"
"2247"," 0.4","215.7"," 17.6","14.0","0.098578125"
"2248"," 3.1","183.6"," 15.2","15.2","0.0954583333333333"
"2249"," 7.8","137.9"," 15.9","17.5","0.101864583333333"
"2250"," 5.1","182.6"," 17.5","18.2","0.11990625"
"2251","5.9","199.1","18.3","16.3","0.116453125"
"2252","0.0","243.3","18.3","13.7","0.111552083333333"
"2253","7.6","196.8","15.6","15.6","0.107192708333333"
"2254"," 0.5","232.9"," 16.8","13.3","0.103786458333333"
"2255","12.5","141.3"," 15.9","16.5","0.102260416666667"
"2256"," 0.4","207.7"," 15.6","12.2","0.112401041666667"
"2257","15.4"," 74.7"," 16.2","18.0","0.113885416666667"
"2258"," 8.7","144.0"," 12.2","12.6","0.132692708333333"
"2259"," 1.9","206.2"," 12.5","10.6","0.138354166666667"
"2260"," 0.0","261.4"," 12.1"," 8.2","0.131744791666667"
"2261"," 0.2","221.9"," 14.3","10.5","0.125802083333333"
"2262","15.5"," 21.5"," 14.0","14.4","0.124234375"
"2263"," 0.7","219.7"," 16.3","14.1","0.142234375"
"2264"," 0.0","294.9"," 15.7","12.4","0.135270833333333"
"2265"," 0.0","293.9"," 17.5","12.7","0.128270833333333"
"2266"," 0.0","283.0"," 21.4","15.2","0.122119791666667"
"2267"," 6.2","200.0"," 20.9","20.2","0.116661458333333"
"2268"," 0.4","184.5"," 19.7","17.8","0.112661458333333"
"2269"," 3.9"," 60.6"," 17.5","19.6","0.110286458333333"
"2270"," 2.0","173.8"," 22.1","20.3","0.108411458333333"
"2271"," 7.7"," 75.0"," 18.7","20.3","0.105947916666667"
"2272"," 4.8","172.4"," 15.4","14.4","0.136979166666667"
"2273"," 0.5","140.8"," 15.4","13.2","0.132817708333333"
"2274"," 8.4","137.8"," 18.1","18.2","0.140020833333333"
"2275"," 4.7","100.7"," 15.5","15.7","0.147401041666667"
"2276"," 0.1","246.4"," 12.7","10.1","0.141296875"
"2277"," 0.0","268.4"," 12.6"," 9.9","0.135796875"
"2278","11.3"," 93.0"," 14.1","14.0","0.130885416666667"
"2279"," 6.8","145.6","  9.0"," 8.1","0.12546875"
"2280"," 0.1","208.0","  7.0"," 5.9","0.125359375"
"2281"," 0.0","253.4","  6.6"," 6.7","0.122567708333333"
"2282","3.6","181.2","7.9","8.6","0.119473958333333"
"2283","19.0","50.7","8.2","9.9","0.140994791666667"
"2284","0.1","228.4","10.3","8.1","0.149114583333333"
"2285"," 2.6","173.9"," 14.9","12.9","0.146807291666667"
"2286"," 0.0","242.2"," 17.3","12.3","0.144536458333333"
"2287"," 1.7","133.5"," 15.9","13.9","0.139197916666667"
"2288"," 0.5","232.3","  9.2"," 7.8","0.13525"
"2289"," 0.0","227.7","  7.5"," 7.5","0.132067708333333"
"2290"," 0.0","237.2"," 10.4"," 8.2","0.128932291666667"
"2291"," 2.5"," 68.2"," 14.5","14.6","0.123385416666667"
"2292"," 0.4","226.1"," 10.8"," 8.8","0.124817708333333"
"2293"," 0.0","232.8","  9.0"," 8.0","0.122734375"
"2294"," 0.0","210.8"," 13.2"," 9.8","0.120447916666667"
"2295"," 1.0","174.9"," 15.4","15.1","0.117307291666667"
"2296"," 7.5"," 95.3"," 14.5","16.2","0.114484375"
"2297"," 5.5","165.7","  9.9"," 9.1","0.122848958333333"
"2298"," 2.4","112.7"," 10.0","10.2","0.124052083333333"
"2299"," 0.8","185.7","  8.8"," 8.3","0.123671875"
"2300"," 0.0","211.8","  6.3"," 7.4","0.122239583333333"
"2301"," 0.6","205.9","  9.5"," 8.8","0.120229166666667"
"2302"," 5.3"," 46.2","  4.9"," 7.8","0.11921875"
"2303"," 0.1","187.8","  5.4"," 5.8","0.119786458333333"
"2304"," 0.0","105.9"," 13.4","11.8","0.118442708333333"
"2305"," 0.0","193.9"," 15.0","12.8","0.116484375"
"2306"," 5.7"," 57.8"," 15.8","17.2","0.11821875"
"2307","10.2"," 56.0"," 12.7","12.4","0.138453125"
"2308"," 3.4"," 75.4","  6.1"," 8.6","0.151713541666667"
"2309"," 0.3","175.7","  4.4"," 6.2","0.150588541666667"
"2310"," 0.0","180.1","  8.1"," 7.2","0.147255208333333"
"2311"," 0.1","114.9"," 10.7","10.6","0.143677083333333"
"2312"," 0.6"," 72.2"," 10.8","11.7","0.140916666666667"
"2313","6.0","111.0","10.0","11.2","0.139895833333333"
"2314","1.3","37.1","2.9","6.5","0.139890625"
"2315"," 3.4"," 89.8","  5.7"," 8.1","0.139989583333333"
"2316"," 4.6"," 72.4","  8.7","11.0","0.139890625"
"2317"," 2.4"," 29.4","  6.6"," 9.4","0.145442708333333"
"2318"," 2.5"," 76.9","  8.2","10.6","0.154182291666667"
"2319"," 2.2"," 89.8","  7.2"," 9.8","0.158270833333333"
"2320"," 2.0"," 78.8","  6.5"," 9.2","0.164072916666667"
"2321"," 5.0"," 19.2","  5.4"," 8.8","0.15715625"
"2322"," 0.6"," 90.0","  6.5"," 8.1","0.154598958333333"
"2323"," 1.0"," 75.4","  5.3"," 7.1","0.1524375"
"2324"," 0.1","125.2"," -0.5"," 4.0","0.149744791666667"
"2325"," 5.1"," 95.9","  0.0"," 5.2","0.14759375"
"2326"," 1.2","110.6","  0.4"," 4.5","0.147682291666667"
"2327"," 1.5","104.5"," -1.1"," 4.4","0.151817708333333"
"2328"," 1.1","103.4"," -2.3"," 3.2","0.153822916666667"
"2329"," 0.4","111.6"," -3.9"," 3.0","0.152348958333333"
"2330"," 0.0","123.1"," -3.6"," 3.2","0.150520833333333"
"2331"," 0.0","110.2"," -2.2"," 3.3","0.148640625"
"2332"," 0.0","131.6"," -2.3"," 3.3","0.14690625"
"2333"," 1.7"," 50.4","  1.9"," 5.2","0.145338541666667"
"2334"," 4.7"," 31.1","  2.6"," 7.3","0.146296875"
"2335"," 0.3","109.5"," -2.4"," 3.4","0.149552083333333"
"2336"," 1.9"," 41.9"," -2.0"," 3.4","0.149213541666667"
"2337"," 0.0","119.0"," -3.2"," 3.6","0.148276041666667"
"2338"," 6.9","  7.9","  2.0"," 7.0","0.147197916666667"
"2339"," 3.4"," 52.6"," -0.5"," 5.2","0.156145833333333"
"2340"," 0.2","117.0"," -3.2"," 3.0","0.16078125"
"2341"," 8.2","  6.2"," -1.4"," 5.1","0.157333333333333"
"2342"," 0.3"," 49.3"," -0.2"," 5.8","0.154984375"
"2343","0.4","32.5","0.3","6.1","0.152890625"
"2344","4.5","18.2","4.1","8.1","0.154260416666667"
"2345","8.2","16.2","8.5","10.9","0.180723958333333"
"2346"," 2.2"," 65.7"," -0.9"," 4.9","0.174177083333333"
"2347"," 0.2"," 81.9"," -0.2"," 4.8","0.167125"
"2348"," 8.5"," 21.1"," -0.2"," 5.9","0.166958333333333"
"2349"," 1.1"," 73.1"," -4.1"," 3.0","0.1686875"
"2350"," 0.6"," 51.8"," -3.6"," 3.6","0.163614583333333"
"2351"," 0.5"," 77.1"," -5.2"," 3.0","0.160244791666667"
"2352"," 0.7"," 22.9","  0.0"," 4.6","0.157489583333333"
"2353"," 1.3"," 93.3","  2.5"," 5.6","0.155447916666667"
"2354"," 7.3"," 11.4","  1.9"," 6.5","0.154953125"
"2355"," 1.6"," 12.7","  1.8"," 6.8","0.165052083333333"
"2356"," 0.1"," 87.4"," -0.1"," 4.4","0.166614583333333"
"2357"," 0.0"," 76.1","  0.4"," 3.8","0.162947916666667"
"2358"," 0.0"," 76.0","  1.8"," 2.3","0.160463541666667"
"2359"," 0.9"," 32.6","  4.1"," 5.5","0.158395833333333"
"2360"," 4.1","  9.0","  5.0"," 8.6","0.160255208333333"
"2361"," 1.2"," 41.0"," -1.2"," 4.6","0.161895833333333"
"2362"," 0.1"," 76.3"," -2.0"," 3.9","0.160057291666667"
"2363"," 0.0"," 73.6","  0.1"," 3.6","0.157734375"
"2364"," 0.0"," 75.1"," -1.5"," 4.6","0.155744791666667"
"2365"," 5.8","  4.3","  1.4"," 6.6","0.154098958333333"
"2366"," 2.5"," 26.0"," -1.1"," 5.3","0.160942708333333"
"2367"," 0.2"," 56.3"," -1.2"," 5.0","0.160885416666667"
"2368"," 0.1"," 61.8"," -2.5"," 4.7","0.158864583333333"
"2369"," 0.3"," 36.5"," -1.8"," 4.8","0.157057291666667"
"2370"," 3.5"," 20.6","  1.8"," 6.7","0.155447916666667"
"2371"," 7.3"," 10.1","  4.0"," 8.0","0.162921875"
"2372"," 0.7"," 17.2","  2.2"," 7.1","0.166625"
"2373"," 0.8"," 32.1"," -2.3"," 4.3","0.163958333333333"
"2374","0.5","45.6","-4.0","3.1","0.161291666666667"
"2375","0.1","33.8","-5.3","2.4","0.158822916666667"
"2376"," 1.1"," 26.9"," -4.6"," 3.4","0.156651041666667"
"2377"," 1.8"," 25.0"," -4.8"," 3.6","0.154630208333333"
"2378"," 5.0","  4.8"," -2.1"," 5.0","0.15284375"
"2379"," 3.3"," 16.1"," -5.3"," 3.7","0.151364583333333"
"2380"," 0.4"," 42.4"," -6.8"," 3.2","0.149770833333333"
"2381"," 1.7"," 25.2"," -8.2"," 2.8","0.148380208333333"
"2382"," 0.5"," 27.9"," -9.7"," 2.6","0.146994791666667"
"2383"," 0.3"," 42.8","-12.8"," 2.0","0.1455"
"2384"," 5.1"," 16.8","-12.6"," 2.0","0.143901041666667"
"2385"," 5.8","  8.9"," -7.6"," 2.9","0.14259375"
"2386"," 2.5"," 13.0","-15.1"," 1.4","0.141369791666667"
"2387"," 0.1"," 51.2","-16.2"," 1.3","0.139484375"
"2388"," 2.6","  9.5"," -4.5"," 3.8","0.138046875"
"2389"," 0.1"," 43.5","-16.5"," 1.3","0.136708333333333"
"2390"," 1.2"," 14.9","-17.4"," 1.3","0.135088541666667"
"2391"," 0.1"," 54.4","-24.5"," 0.7","0.133260416666667"
"2392"," 0.2"," 39.0","-19.6"," 1.0","0.130619791666667"
"2393"," 0.0"," 58.0","-20.8"," 0.9","0.127515625"
"2394"," 0.0"," 56.0","-18.1"," 1.1","0.123130208333333"
"2395"," 0.1"," 33.4","-17.4"," 1.3","0.119463541666667"
"2396"," 1.1"," 22.5","-15.8"," 1.4","0.117739583333333"
"2397"," 3.7"," 11.6","-12.9"," 1.9","0.115848958333333"
"2398"," 4.4"," 10.7"," -4.6"," 3.9","0.114239583333333"
"2399"," 0.4"," 24.1"," -4.2"," 4.2","0.113255208333333"
"2400"," 0.0"," 53.4"," -8.7"," 3.0","0.112307291666667"
"2401"," 1.6"," 17.1"," -5.3"," 3.2","0.111145833333333"
"2402"," 5.7","  4.4"," -1.7"," 4.9","0.11021875"
"2403"," 2.6"," 15.1"," -8.6"," 2.8","0.109578125"
"2404","0.7","48.8","-19.3","1.0","0.108494791666667"
"2405","0.1","51.8","-16.6","1.4","0.106635416666667"
"2406","0.6","14.5","-8.5","2.7","0.105244791666667"
"2407"," 3.3","  6.9"," -7.7"," 3.1","0.104364583333333"
"2408"," 3.0"," 12.9"," -9.3"," 2.5","0.103458333333333"
"2409"," 1.3"," 16.5"," -4.5"," 3.5","0.102432291666667"
"2410"," 1.1"," 10.0"," -1.1"," 4.9","0.10153125"
"2411"," 0.4"," 39.5"," -4.1"," 3.8","0.100963541666667"
"2412"," 1.9","  6.5"," -4.2"," 3.7","0.100401041666667"
"2413"," 1.2"," 15.2"," -8.0"," 2.7","0.0999479166666667"
"2414"," 0.5"," 54.0","-12.3"," 1.9","0.0989791666666667"
"2415"," 0.0"," 58.8","-19.8"," 1.0","0.0976197916666667"
"2416"," 0.3"," 25.2","-14.3"," 1.7","0.096171875"
"2417"," 0.7"," 39.1","-11.2"," 2.1","0.0951302083333333"
"2418"," 0.2"," 66.1","-18.7"," 1.1","0.094078125"
"2419"," 0.0"," 64.2","-18.3"," 1.1","0.09259375"
"2420"," 0.2"," 32.1","-10.2"," 2.5","0.0909479166666667"
"2421"," 1.3"," 54.6"," -7.8"," 2.9","0.08975"
"2422"," 3.3"," 66.4","-12.2"," 2.1","0.088515625"
"2423"," 1.2"," 21.2","-16.4"," 1.2","0.087046875"
"2424"," 1.5"," 22.0"," -8.6"," 2.8","0.0855677083333333"
"2425"," 1.7"," 16.6"," -7.4"," 3.2","0.084390625"
"2426"," 0.5"," 37.4"," -7.8"," 3.1","0.0831979166666667"
"2427"," 0.2"," 54.4"," -8.6"," 2.6","0.082015625"
"2428"," 0.1"," 76.0","-13.1"," 1.9","0.0808020833333333"
"2429"," 0.0"," 80.6","-19.9"," 1.0","0.0792083333333333"
"2430"," 0.0"," 79.2"," -9.7"," 1.9","0.0775364583333333"
"2431","17.8","  1.6","  2.2"," 6.7","0.0861510416666667"
"2432"," 2.7"," 25.3"," -7.3"," 3.3","0.135192708333333"
"2433"," 0.1"," 80.6","-17.5"," 1.2","0.1318125"
"2434"," 1.0"," 34.8","-15.6"," 1.5","0.1275"
"2435","1.5","40.9","-22.2","0.7","0.122041666666667"
"2436","0.1","91.3","-24.0","0.7","0.118286458333333"
"2437","0.2","71.4","-22.0","0.8","0.11625"
"2438"," 0.4"," 74.4","-24.4"," 0.6","0.114578125"
"2439"," 0.0","101.7","-24.7"," 0.6","0.112421875"
"2440"," 0.2"," 54.1","-18.8"," 1.1","0.110015625"
"2441"," 0.4"," 75.8","-17.2"," 1.2","0.107255208333333"
"2442"," 0.2"," 75.9","-17.9"," 1.2","0.103661458333333"
"2443"," 0.2"," 78.0","-15.7"," 1.5","0.0990208333333333"
"2444"," 1.0"," 36.9","-12.5"," 1.8","0.094140625"
"2445"," 2.4"," 27.9"," -7.0"," 2.9","0.0897708333333333"
"2446"," 0.5","100.4"," -9.7"," 2.4","0.0860572916666667"
"2447"," 0.0","114.3","-11.3"," 2.0","0.0830416666666667"
"2448"," 0.3"," 83.7","-12.1"," 2.0","0.0803645833333333"
"2449"," 0.3","103.8"," -7.3"," 3.0","0.077546875"
"2450"," 0.2"," 97.5"," -8.2"," 2.8","0.0746302083333333"
"2451"," 5.4"," 16.2"," -3.2"," 4.5","0.0718020833333333"
"2452"," 7.0"," 13.8"," -1.1"," 5.4","0.06965625"
"2453"," 1.6"," 34.7"," -2.1"," 5.0","0.068609375"
"2454"," 2.6"," 34.9","  0.2"," 5.8","0.069484375"
"2455"," 1.7"," 27.2"," -1.6"," 4.9","0.0778802083333333"
"2456"," 3.6"," 38.9"," -0.5"," 5.2","0.0796458333333333"
"2457"," 2.3"," 51.7"," -4.3"," 3.8","0.0807291666666667"
"2458"," 2.2"," 48.5"," -5.1"," 3.6","0.0815052083333333"
"2459"," 0.3"," 78.9"," -5.1"," 3.8","0.0825208333333333"
"2460"," 1.9"," 38.8"," -0.8"," 5.0","0.0830833333333333"
"2461"," 6.3"," 20.3"," -0.7"," 5.2","0.083984375"
"2462"," 5.6"," 27.4"," -1.5"," 4.8","0.084546875"
"2463"," 2.2"," 83.7"," -0.9"," 3.8","0.0853072916666667"
"2464"," 0.0","117.0","  0.1"," 4.5","0.0859739583333333"
"2465"," 1.3"," 43.1"," -0.9"," 5.0","0.0870989583333333"
"2466"," 0.1","122.2"," -2.0"," 4.4","0.0882239583333333"
"2467"," 0.0","155.4"," -9.0"," 2.7","0.0891041666666667"
"2468"," 0.0","165.7","-10.0"," 2.3","0.0889635416666667"
"2469"," 0.0","169.1"," -8.1"," 2.7","0.0890885416666667"
"2470"," 0.0","166.6"," -9.8"," 2.3","0.0891145833333333"
"2471"," 0.0","164.3"," -5.9"," 3.5","0.0885052083333333"
"2472"," 0.1"," 97.1"," -1.0"," 4.8","0.0873541666666667"
"2473"," 0.4","124.1"," -5.1"," 3.3","0.08590625"
"2474"," 0.2","165.5"," -8.3"," 2.9","0.0842760416666667"
"2475"," 0.0","182.3"," -9.2"," 2.3","0.0826979166666667"
"2476"," 0.0","175.7"," -7.0"," 2.8","0.0811354166666667"
"2477"," 0.0","191.4"," -5.0"," 3.0","0.0795833333333333"
"2478"," 0.0","184.7"," -1.6"," 4.1","0.077828125"
"2479"," 0.0","195.8"," -1.8"," 4.4","0.0765"
"2480"," 0.0","197.1"," -1.8"," 4.2","0.0762135416666667"
"2481"," 0.0","196.3"," -2.1"," 4.5","0.0765833333333333"
"2482"," 0.1","155.0","  1.5"," 4.7","0.0780625"
"2483"," 0.4","171.3"," -2.3"," 4.3","0.088390625"
"2484"," 3.1"," 71.1"," -2.9"," 4.5","0.0938854166666667"
"2485"," 0.8","209.8","-11.5"," 1.9","0.095234375"
"2486"," 0.0","200.5"," -9.3"," 2.0","0.09534375"
"2487"," 0.1","219.1"," -8.5"," 2.5","0.0956822916666667"
"2488"," 0.0","203.2"," -8.0"," 2.3","0.0958854166666667"
"2489"," 0.0","190.9"," -5.2"," 3.3","0.096078125"
"2490"," 1.2","173.2"," -9.8"," 2.2","0.0962135416666667"
"2491"," 0.1","228.1","-20.0"," 0.9","0.0955260416666667"
"2492"," 0.2","172.3","-14.2"," 1.6","0.0945729166666667"
"2493"," 6.8"," 54.5"," -2.3"," 4.5","0.093296875"
"2494","1.3","198.8","-5.1","3.5","0.091578125"
"2495","-0.0","239.7","-4.6","3.5","0.0893645833333333"
"2496","-0.0","208.4","1.3","5.4","0.0921822916666667"
"2497"," 0.0","225.9","  4.4"," 6.7","0.112453125"
"2498"," 0.0","220.3","  7.4"," 7.7","0.147348958333333"
"2499"," 0.0","237.3","  9.9"," 8.8","0.173921875"
"2500"," 0.1","228.0","  7.6"," 6.5","0.183723958333333"
"2501"," 4.4"," 58.6","  3.0"," 7.0","0.180984375"
"2502"," 0.6","232.4","  3.8"," 5.7","0.183307291666667"
"2503"," 1.2","165.2","  0.8"," 4.8","0.186052083333333"
"2504"," 3.2","197.2"," -1.9"," 4.1","0.179958333333333"
"2505","13.6"," 89.7","  2.0"," 6.5","0.184432291666667"
"2506"," 1.4","190.0"," -1.1"," 3.8","0.183359375"
"2507"," 0.3","150.5"," -1.2"," 3.7","0.175479166666667"
"2508"," 0.0","261.5"," -0.6"," 3.1","0.172885416666667"
"2509"," 0.0","277.0"," -0.3"," 3.2","0.177098958333333"
"2510"," 0.0","275.6","  1.7"," 3.5","0.184020833333333"
"2511"," 0.0","272.4","  1.2"," 3.1","0.184614583333333"
"2512","16.7"," 35.8","  0.5"," 6.0","0.181942708333333"
"2513"," 4.3","179.9","  1.7"," 4.6","0.185760416666667"
"2514"," 0.5","123.5","  2.4"," 5.3","0.189614583333333"
"2515"," 0.1","260.2","  5.4"," 5.4","0.190161458333333"
"2516"," 0.0","292.7","  1.6"," 4.0","0.189369791666667"
"2517"," 0.0","288.8","  0.1"," 3.4","0.185734375"
"2518"," 0.0","284.8","  0.5"," 3.1","0.179854166666667"
"2519"," 0.0","286.1","  2.4"," 3.9","0.184302083333333"
"2520"," 3.2","105.8","  2.3"," 5.8","0.18525"
"2521"," 0.0","297.4","  4.9"," 5.2","0.187260416666667"
"2522"," 0.0","301.0","  1.2"," 2.8","0.187578125"
"2523"," 1.0","240.5","  2.7"," 4.5","0.184708333333333"
"2524"," 0.0","292.7","  1.9"," 3.7","0.183895833333333"
"2525","0.2","266.8","3.1","4.3","0.182651041666667"
"2526","-0.0","316.1","5.9","5.0","0.184104166666667"
"2527"," 3.7","140.2","  6.5"," 7.9","0.187671875"
"2528"," 2.1","180.8"," 13.8","13.1","0.191072916666667"
